CONTAINER ID,NAME,CPU %,MEM USAGE (B),MEM LIMIT (B),MEM %,NETWORK IN (kB),NETWORK OUT (kB),BLOCK IN (kB),BLOCK OUT (kB),PIDS
3c8ef68fae4f,sfe_drone,99.60%,186.1MiB,1.938GiB,9.38%,76.3MB,77.1MB,86kB,2.9MB,5
4792b602a5f2,sfe_laptop,101.22%,189MiB,1.938GiB,9.52%,77.1MB,76.3MB,90.1kB,3.37MB,6
3c8ef68fae4f,sfe_drone,54.68%,186.2MiB,1.938GiB,9.38%,76.4MB,77.1MB,86kB,2.9MB,11
4792b602a5f2,sfe_laptop,102.69%,189.2MiB,1.938GiB,9.53%,77.1MB,76.4MB,90.1kB,3.37MB,12
3c8ef68fae4f,sfe_drone,54.68%,186.2MiB,1.938GiB,9.38%,76.4MB,77.1MB,86kB,2.9MB,11
4792b602a5f2,sfe_laptop,102.69%,189.2MiB,1.938GiB,9.53%,77.1MB,76.4MB,90.1kB,3.37MB,12
3c8ef68fae4f,sfe_drone,74.93%,200.7MiB,1.938GiB,10.11%,76.5MB,77.2MB,86kB,2.9MB,11
4792b602a5f2,sfe_laptop,110.19%,203.6MiB,1.938GiB,10.26%,77.2MB,76.5MB,90.1kB,3.37MB,12
3c8ef68fae4f,sfe_drone,74.93%,200.7MiB,1.938GiB,10.11%,76.5MB,77.2MB,86kB,2.9MB,11
4792b602a5f2,sfe_laptop,110.19%,203.6MiB,1.938GiB,10.26%,77.2MB,76.5MB,90.1kB,3.37MB,12
3c8ef68fae4f,sfe_drone,107.82%,213.9MiB,1.938GiB,10.78%,76.6MB,77.4MB,86kB,2.9MB,5
4792b602a5f2,sfe_laptop,74.58%,216.9MiB,1.938GiB,10.93%,77.4MB,76.6MB,90.1kB,3.37MB,6
3c8ef68fae4f,sfe_drone,107.82%,213.9MiB,1.938GiB,10.78%,76.6MB,77.4MB,86kB,2.9MB,5
4792b602a5f2,sfe_laptop,74.58%,216.9MiB,1.938GiB,10.93%,77.4MB,76.6MB,90.1kB,3.37MB,6
3c8ef68fae4f,sfe_drone,102.10%,220.1MiB,1.938GiB,11.09%,76.7MB,77.4MB,86kB,2.9MB,11
4792b602a5f2,sfe_laptop,69.74%,222.8MiB,1.938GiB,11.23%,77.4MB,76.7MB,90.1kB,3.37MB,12
3c8ef68fae4f,sfe_drone,102.10%,220.1MiB,1.938GiB,11.09%,76.7MB,77.4MB,86kB,2.9MB,11
4792b602a5f2,sfe_laptop,69.74%,222.8MiB,1.938GiB,11.23%,77.4MB,76.7MB,90.1kB,3.37MB,12
3c8ef68fae4f,sfe_drone,49.24%,223.4MiB,1.938GiB,11.25%,76.7MB,77.5MB,86kB,2.9MB,7
4792b602a5f2,sfe_laptop,100.68%,226.2MiB,1.938GiB,11.39%,77.5MB,76.7MB,90.1kB,3.37MB,6
3c8ef68fae4f,sfe_drone,49.24%,223.4MiB,1.938GiB,11.25%,76.7MB,77.5MB,86kB,2.9MB,7
4792b602a5f2,sfe_laptop,100.68%,226.2MiB,1.938GiB,11.39%,77.5MB,76.7MB,90.1kB,3.37MB,6
3c8ef68fae4f,sfe_drone,42.12%,226.7MiB,1.938GiB,11.42%,76.8MB,77.6MB,86kB,2.9MB,11
4792b602a5f2,sfe_laptop,101.26%,229.2MiB,1.938GiB,11.55%,77.6MB,76.8MB,90.1kB,3.37MB,12
3c8ef68fae4f,sfe_drone,42.12%,226.7MiB,1.938GiB,11.42%,76.8MB,77.6MB,86kB,2.9MB,11
4792b602a5f2,sfe_laptop,101.26%,229.2MiB,1.938GiB,11.55%,77.6MB,76.8MB,90.1kB,3.37MB,12
3c8ef68fae4f,sfe_drone,89.96%,232.6MiB,1.938GiB,11.72%,76.9MB,77.6MB,86kB,2.9MB,7
4792b602a5f2,sfe_laptop,99.68%,235.5MiB,1.938GiB,11.87%,77.6MB,76.9MB,90.1kB,3.37MB,6
3c8ef68fae4f,sfe_drone,89.96%,232.6MiB,1.938GiB,11.72%,76.9MB,77.6MB,86kB,2.9MB,7
4792b602a5f2,sfe_laptop,99.68%,235.5MiB,1.938GiB,11.87%,77.6MB,76.9MB,90.1kB,3.37MB,6
3c8ef68fae4f,sfe_drone,90.27%,241.9MiB,1.938GiB,12.19%,77MB,77.7MB,86kB,2.9MB,5
4792b602a5f2,sfe_laptop,94.58%,244.9MiB,1.938GiB,12.34%,77.7MB,77MB,90.1kB,3.37MB,8
3c8ef68fae4f,sfe_drone,90.27%,241.9MiB,1.938GiB,12.19%,77MB,77.7MB,86kB,2.9MB,5
4792b602a5f2,sfe_laptop,94.58%,244.9MiB,1.938GiB,12.34%,77.7MB,77MB,90.1kB,3.37MB,8
3c8ef68fae4f,sfe_drone,100.10%,241.9MiB,1.938GiB,12.19%,77MB,77.7MB,86kB,2.9MB,5
4792b602a5f2,sfe_laptop,0.00%,244.9MiB,1.938GiB,12.34%,77.7MB,77MB,90.1kB,3.37MB,8
3c8ef68fae4f,sfe_drone,100.10%,241.9MiB,1.938GiB,12.19%,77MB,77.7MB,86kB,2.9MB,5
4792b602a5f2,sfe_laptop,0.00%,244.9MiB,1.938GiB,12.34%,77.7MB,77MB,90.1kB,3.37MB,8
3c8ef68fae4f,sfe_drone,104.91%,242.1MiB,1.938GiB,12.19%,77MB,77.8MB,86kB,2.9MB,11
4792b602a5f2,sfe_laptop,33.00%,245.2MiB,1.938GiB,12.35%,77.8MB,77MB,90.1kB,3.37MB,12
3c8ef68fae4f,sfe_drone,104.91%,242.1MiB,1.938GiB,12.19%,77MB,77.8MB,86kB,2.9MB,11
4792b602a5f2,sfe_laptop,33.00%,245.2MiB,1.938GiB,12.35%,77.8MB,77MB,90.1kB,3.37MB,12
3c8ef68fae4f,sfe_drone,105.25%,251.5MiB,1.938GiB,12.67%,77.1MB,77.9MB,86kB,2.9MB,11
4792b602a5f2,sfe_laptop,93.92%,254.5MiB,1.938GiB,12.82%,77.9MB,77.1MB,90.1kB,3.37MB,12
3c8ef68fae4f,sfe_drone,105.25%,251.5MiB,1.938GiB,12.67%,77.1MB,77.9MB,86kB,2.9MB,11
4792b602a5f2,sfe_laptop,93.92%,254.5MiB,1.938GiB,12.82%,77.9MB,77.1MB,90.1kB,3.37MB,12
3c8ef68fae4f,sfe_drone,101.86%,260.5MiB,1.938GiB,13.12%,77.2MB,77.9MB,86kB,2.9MB,5
4792b602a5f2,sfe_laptop,104.31%,263.4MiB,1.938GiB,13.27%,77.9MB,77.2MB,90.1kB,3.37MB,6
3c8ef68fae4f,sfe_drone,101.86%,260.5MiB,1.938GiB,13.12%,77.2MB,77.9MB,86kB,2.9MB,5
4792b602a5f2,sfe_laptop,104.31%,263.4MiB,1.938GiB,13.27%,77.9MB,77.2MB,90.1kB,3.37MB,6
3c8ef68fae4f,sfe_drone,100.64%,260.8MiB,1.938GiB,13.14%,77.2MB,77.9MB,86kB,2.9MB,11
4792b602a5f2,sfe_laptop,51.62%,263.7MiB,1.938GiB,13.29%,77.9MB,77.2MB,90.1kB,3.37MB,12
3c8ef68fae4f,sfe_drone,100.64%,260.8MiB,1.938GiB,13.14%,77.2MB,77.9MB,86kB,2.9MB,11
4792b602a5f2,sfe_laptop,51.62%,263.7MiB,1.938GiB,13.29%,77.9MB,77.2MB,90.1kB,3.37MB,12
3c8ef68fae4f,sfe_drone,79.09%,270.2MiB,1.938GiB,13.61%,77.3MB,78.1MB,86kB,2.9MB,11
4792b602a5f2,sfe_laptop,107.41%,273MiB,1.938GiB,13.75%,78.1MB,77.3MB,90.1kB,3.37MB,12
3c8ef68fae4f,sfe_drone,79.09%,270.2MiB,1.938GiB,13.61%,77.3MB,78.1MB,86kB,2.9MB,11
4792b602a5f2,sfe_laptop,107.41%,273MiB,1.938GiB,13.75%,78.1MB,77.3MB,90.1kB,3.37MB,12
3c8ef68fae4f,sfe_drone,102.52%,279.1MiB,1.938GiB,14.06%,77.4MB,78.2MB,86kB,2.9MB,5
4792b602a5f2,sfe_laptop,89.16%,282.1MiB,1.938GiB,14.21%,78.2MB,77.4MB,90.1kB,3.37MB,8
3c8ef68fae4f,sfe_drone,102.52%,279.1MiB,1.938GiB,14.06%,77.4MB,78.2MB,86kB,2.9MB,5
4792b602a5f2,sfe_laptop,89.16%,282.1MiB,1.938GiB,14.21%,78.2MB,77.4MB,90.1kB,3.37MB,8
3c8ef68fae4f,sfe_drone,107.17%,288.4MiB,1.938GiB,14.53%,77.5MB,78.3MB,86kB,2.9MB,5
4792b602a5f2,sfe_laptop,105.81%,291.3MiB,1.938GiB,14.68%,78.3MB,77.5MB,90.1kB,3.37MB,6
3c8ef68fae4f,sfe_drone,107.17%,288.4MiB,1.938GiB,14.53%,77.5MB,78.3MB,86kB,2.9MB,5
4792b602a5f2,sfe_laptop,105.81%,291.3MiB,1.938GiB,14.68%,78.3MB,77.5MB,90.1kB,3.37MB,6
3c8ef68fae4f,sfe_drone,29.61%,288.5MiB,1.938GiB,14.53%,77.5MB,78.3MB,86kB,2.9MB,7
4792b602a5f2,sfe_laptop,100.19%,291.3MiB,1.938GiB,14.68%,78.3MB,77.5MB,90.1kB,3.37MB,6
3c8ef68fae4f,sfe_drone,29.61%,288.5MiB,1.938GiB,14.53%,77.5MB,78.3MB,86kB,2.9MB,7
4792b602a5f2,sfe_laptop,100.19%,291.3MiB,1.938GiB,14.68%,78.3MB,77.5MB,90.1kB,3.37MB,6
3c8ef68fae4f,sfe_drone,0.87%,288.5MiB,1.938GiB,14.53%,77.5MB,78.3MB,86kB,2.9MB,7
4792b602a5f2,sfe_laptop,100.45%,291.3MiB,1.938GiB,14.68%,78.3MB,77.5MB,90.1kB,3.37MB,6
3c8ef68fae4f,sfe_drone,0.87%,288.5MiB,1.938GiB,14.53%,77.5MB,78.3MB,86kB,2.9MB,7
4792b602a5f2,sfe_laptop,100.45%,291.3MiB,1.938GiB,14.68%,78.3MB,77.5MB,90.1kB,3.37MB,6
3c8ef68fae4f,sfe_drone,59.71%,297.8MiB,1.938GiB,15.00%,77.6MB,78.4MB,86kB,2.9MB,7
4792b602a5f2,sfe_laptop,107.15%,300.7MiB,1.938GiB,15.15%,78.4MB,77.6MB,90.1kB,3.37MB,6
3c8ef68fae4f,sfe_drone,59.71%,297.8MiB,1.938GiB,15.00%,77.6MB,78.4MB,86kB,2.9MB,7
4792b602a5f2,sfe_laptop,107.15%,300.7MiB,1.938GiB,15.15%,78.4MB,77.6MB,90.1kB,3.37MB,6
3c8ef68fae4f,sfe_drone,63.86%,307MiB,1.938GiB,15.47%,77.7MB,78.5MB,86kB,2.9MB,7
4792b602a5f2,sfe_laptop,107.05%,309.9MiB,1.938GiB,15.61%,78.5MB,77.7MB,90.1kB,3.37MB,6
3c8ef68fae4f,sfe_drone,63.86%,307MiB,1.938GiB,15.47%,77.7MB,78.5MB,86kB,2.9MB,7
4792b602a5f2,sfe_laptop,107.05%,309.9MiB,1.938GiB,15.61%,78.5MB,77.7MB,90.1kB,3.37MB,6
3c8ef68fae4f,sfe_drone,92.72%,316.3MiB,1.938GiB,15.93%,77.8MB,78.6MB,86kB,2.9MB,5
4792b602a5f2,sfe_laptop,102.74%,319.2MiB,1.938GiB,16.08%,78.6MB,77.8MB,90.1kB,3.38MB,6
3c8ef68fae4f,sfe_drone,92.72%,316.3MiB,1.938GiB,15.93%,77.8MB,78.6MB,86kB,2.9MB,5
4792b602a5f2,sfe_laptop,102.74%,319.2MiB,1.938GiB,16.08%,78.6MB,77.8MB,90.1kB,3.38MB,6
3c8ef68fae4f,sfe_drone,42.45%,316.3MiB,1.938GiB,15.94%,77.8MB,78.6MB,86kB,2.9MB,7
4792b602a5f2,sfe_laptop,99.84%,319.2MiB,1.938GiB,16.08%,78.6MB,77.8MB,90.1kB,3.38MB,6
3c8ef68fae4f,sfe_drone,42.45%,316.3MiB,1.938GiB,15.94%,77.8MB,78.6MB,86kB,2.9MB,7
4792b602a5f2,sfe_laptop,99.84%,319.2MiB,1.938GiB,16.08%,78.6MB,77.8MB,90.1kB,3.38MB,6
3c8ef68fae4f,sfe_drone,87.57%,325.6MiB,1.938GiB,16.40%,77.9MB,78.7MB,86kB,2.9MB,5
4792b602a5f2,sfe_laptop,106.76%,328.6MiB,1.938GiB,16.55%,78.7MB,77.9MB,90.1kB,3.38MB,6
3c8ef68fae4f,sfe_drone,87.57%,325.6MiB,1.938GiB,16.40%,77.9MB,78.7MB,86kB,2.9MB,5
4792b602a5f2,sfe_laptop,106.76%,328.6MiB,1.938GiB,16.55%,78.7MB,77.9MB,90.1kB,3.38MB,6
3c8ef68fae4f,sfe_drone,107.16%,334.9MiB,1.938GiB,16.87%,78MB,78.8MB,86kB,2.9MB,5
4792b602a5f2,sfe_laptop,63.42%,337.9MiB,1.938GiB,17.02%,78.8MB,78MB,90.1kB,3.38MB,6
3c8ef68fae4f,sfe_drone,107.16%,334.9MiB,1.938GiB,16.87%,78MB,78.8MB,86kB,2.9MB,5
4792b602a5f2,sfe_laptop,63.42%,337.9MiB,1.938GiB,17.02%,78.8MB,78MB,90.1kB,3.38MB,6
3c8ef68fae4f,sfe_drone,93.66%,338.9MiB,1.938GiB,17.07%,78.1MB,78.9MB,86kB,2.9MB,11
4792b602a5f2,sfe_laptop,105.93%,341.6MiB,1.938GiB,17.21%,78.9MB,78.1MB,90.1kB,3.38MB,12
3c8ef68fae4f,sfe_drone,93.66%,338.9MiB,1.938GiB,17.07%,78.1MB,78.9MB,86kB,2.9MB,11
4792b602a5f2,sfe_laptop,105.93%,341.6MiB,1.938GiB,17.21%,78.9MB,78.1MB,90.1kB,3.38MB,12
3c8ef68fae4f,sfe_drone,31.97%,344.3MiB,1.938GiB,17.34%,78.1MB,78.9MB,86kB,2.9MB,7
4792b602a5f2,sfe_laptop,101.33%,347.3MiB,1.938GiB,17.50%,78.9MB,78.1MB,90.1kB,3.38MB,6
3c8ef68fae4f,sfe_drone,31.97%,344.3MiB,1.938GiB,17.34%,78.1MB,78.9MB,86kB,2.9MB,7
4792b602a5f2,sfe_laptop,101.33%,347.3MiB,1.938GiB,17.50%,78.9MB,78.1MB,90.1kB,3.38MB,6
3c8ef68fae4f,sfe_drone,64.15%,353.6MiB,1.938GiB,17.81%,78.3MB,79MB,86kB,2.9MB,7
4792b602a5f2,sfe_laptop,105.64%,356.5MiB,1.938GiB,17.96%,79MB,78.3MB,90.1kB,3.38MB,6
3c8ef68fae4f,sfe_drone,64.15%,353.6MiB,1.938GiB,17.81%,78.3MB,79MB,86kB,2.9MB,7
4792b602a5f2,sfe_laptop,105.64%,356.5MiB,1.938GiB,17.96%,79MB,78.3MB,90.1kB,3.38MB,6
3c8ef68fae4f,sfe_drone,0.86%,353.6MiB,1.938GiB,17.81%,78.3MB,79MB,86kB,2.9MB,7
4792b602a5f2,sfe_laptop,99.95%,356.5MiB,1.938GiB,17.96%,79MB,78.3MB,90.1kB,3.38MB,6
3c8ef68fae4f,sfe_drone,0.86%,353.6MiB,1.938GiB,17.81%,78.3MB,79MB,86kB,2.9MB,7
4792b602a5f2,sfe_laptop,99.95%,356.5MiB,1.938GiB,17.96%,79MB,78.3MB,90.1kB,3.38MB,6
3c8ef68fae4f,sfe_drone,65.09%,363MiB,1.938GiB,18.29%,78.4MB,79.2MB,86kB,2.9MB,5
4792b602a5f2,sfe_laptop,106.68%,365.9MiB,1.938GiB,18.43%,79.2MB,78.4MB,90.1kB,3.38MB,6
3c8ef68fae4f,sfe_drone,65.09%,363MiB,1.938GiB,18.29%,78.4MB,79.2MB,86kB,2.9MB,5
4792b602a5f2,sfe_laptop,106.68%,365.9MiB,1.938GiB,18.43%,79.2MB,78.4MB,90.1kB,3.38MB,6
3c8ef68fae4f,sfe_drone,99.60%,363MiB,1.938GiB,18.29%,78.4MB,79.2MB,86kB,2.9MB,5
4792b602a5f2,sfe_laptop,99.85%,365.9MiB,1.938GiB,18.43%,79.2MB,78.4MB,90.1kB,3.38MB,6
3c8ef68fae4f,sfe_drone,99.60%,363MiB,1.938GiB,18.29%,78.4MB,79.2MB,86kB,2.9MB,5
4792b602a5f2,sfe_laptop,99.85%,365.9MiB,1.938GiB,18.43%,79.2MB,78.4MB,90.1kB,3.38MB,6
3c8ef68fae4f,sfe_drone,102.44%,372.3MiB,1.938GiB,18.76%,78.5MB,79.3MB,86kB,2.9MB,5
4792b602a5f2,sfe_laptop,67.03%,375.2MiB,1.938GiB,18.90%,79.3MB,78.5MB,90.1kB,3.38MB,6
3c8ef68fae4f,sfe_drone,102.44%,372.3MiB,1.938GiB,18.76%,78.5MB,79.3MB,86kB,2.9MB,5
4792b602a5f2,sfe_laptop,67.03%,375.2MiB,1.938GiB,18.90%,79.3MB,78.5MB,90.1kB,3.38MB,6
3c8ef68fae4f,sfe_drone,100.09%,372.3MiB,1.938GiB,18.76%,78.5MB,79.3MB,86kB,2.9MB,5
4792b602a5f2,sfe_laptop,24.46%,375.2MiB,1.938GiB,18.90%,79.3MB,78.5MB,90.1kB,3.38MB,8
3c8ef68fae4f,sfe_drone,100.09%,372.3MiB,1.938GiB,18.76%,78.5MB,79.3MB,86kB,2.9MB,5
4792b602a5f2,sfe_laptop,24.46%,375.2MiB,1.938GiB,18.90%,79.3MB,78.5MB,90.1kB,3.38MB,8
3c8ef68fae4f,sfe_drone,76.92%,381.7MiB,1.938GiB,19.23%,78.6MB,79.4MB,86kB,2.9MB,7
4792b602a5f2,sfe_laptop,87.99%,384.6MiB,1.938GiB,19.37%,79.4MB,78.6MB,90.1kB,3.38MB,6
3c8ef68fae4f,sfe_drone,76.92%,381.7MiB,1.938GiB,19.23%,78.6MB,79.4MB,86kB,2.9MB,7
4792b602a5f2,sfe_laptop,87.99%,384.6MiB,1.938GiB,19.37%,79.4MB,78.6MB,90.1kB,3.38MB,6
3c8ef68fae4f,sfe_drone,100.88%,390.9MiB,1.938GiB,19.69%,78.7MB,79.5MB,86kB,2.9MB,5
4792b602a5f2,sfe_laptop,71.79%,393.8MiB,1.938GiB,19.84%,79.5MB,78.7MB,90.1kB,3.38MB,8
3c8ef68fae4f,sfe_drone,100.88%,390.9MiB,1.938GiB,19.69%,78.7MB,79.5MB,86kB,2.9MB,5
4792b602a5f2,sfe_laptop,71.79%,393.8MiB,1.938GiB,19.84%,79.5MB,78.7MB,90.1kB,3.38MB,8
3c8ef68fae4f,sfe_drone,100.67%,400.3MiB,1.938GiB,20.17%,78.8MB,79.6MB,86kB,2.9MB,7
4792b602a5f2,sfe_laptop,57.62%,403.1MiB,1.938GiB,20.31%,79.6MB,78.8MB,90.1kB,3.38MB,6
3c8ef68fae4f,sfe_drone,100.67%,400.3MiB,1.938GiB,20.17%,78.8MB,79.6MB,86kB,2.9MB,7
4792b602a5f2,sfe_laptop,57.62%,403.1MiB,1.938GiB,20.31%,79.6MB,78.8MB,90.1kB,3.38MB,6
3c8ef68fae4f,sfe_drone,20.08%,400.6MiB,1.938GiB,20.18%,78.9MB,79.6MB,86kB,2.9MB,11
4792b602a5f2,sfe_laptop,104.68%,403.4MiB,1.938GiB,20.33%,79.6MB,78.9MB,90.1kB,3.38MB,12
3c8ef68fae4f,sfe_drone,20.08%,400.6MiB,1.938GiB,20.18%,78.9MB,79.6MB,86kB,2.9MB,11
4792b602a5f2,sfe_laptop,104.68%,403.4MiB,1.938GiB,20.33%,79.6MB,78.9MB,90.1kB,3.38MB,12
3c8ef68fae4f,sfe_drone,62.65%,409.6MiB,1.938GiB,20.63%,78.9MB,79.7MB,86kB,2.9MB,7
4792b602a5f2,sfe_laptop,101.75%,412.4MiB,1.938GiB,20.78%,79.7MB,78.9MB,90.1kB,3.38MB,6
3c8ef68fae4f,sfe_drone,62.65%,409.6MiB,1.938GiB,20.63%,78.9MB,79.7MB,86kB,2.9MB,7
4792b602a5f2,sfe_laptop,101.75%,412.4MiB,1.938GiB,20.78%,79.7MB,78.9MB,90.1kB,3.38MB,6
3c8ef68fae4f,sfe_drone,0.88%,409.6MiB,1.938GiB,20.63%,78.9MB,79.7MB,86kB,2.9MB,7
4792b602a5f2,sfe_laptop,99.98%,412.5MiB,1.938GiB,20.78%,79.7MB,78.9MB,90.1kB,3.38MB,6
3c8ef68fae4f,sfe_drone,0.88%,409.6MiB,1.938GiB,20.63%,78.9MB,79.7MB,86kB,2.9MB,7
4792b602a5f2,sfe_laptop,99.98%,412.5MiB,1.938GiB,20.78%,79.7MB,78.9MB,90.1kB,3.38MB,6
3c8ef68fae4f,sfe_drone,49.90%,418.9MiB,1.938GiB,21.10%,79MB,79.8MB,86kB,2.9MB,5
4792b602a5f2,sfe_laptop,106.95%,421.7MiB,1.938GiB,21.25%,79.8MB,79MB,90.1kB,3.38MB,6
3c8ef68fae4f,sfe_drone,49.90%,418.9MiB,1.938GiB,21.10%,79MB,79.8MB,86kB,2.9MB,5
4792b602a5f2,sfe_laptop,106.95%,421.7MiB,1.938GiB,21.25%,79.8MB,79MB,90.1kB,3.38MB,6
3c8ef68fae4f,sfe_drone,77.53%,427.8MiB,1.938GiB,21.55%,79.1MB,79.9MB,86kB,2.9MB,11
4792b602a5f2,sfe_laptop,105.88%,430.5MiB,1.938GiB,21.69%,79.9MB,79.1MB,90.1kB,3.38MB,12
3c8ef68fae4f,sfe_drone,77.53%,427.8MiB,1.938GiB,21.55%,79.1MB,79.9MB,86kB,2.9MB,11
4792b602a5f2,sfe_laptop,105.88%,430.5MiB,1.938GiB,21.69%,79.9MB,79.1MB,90.1kB,3.38MB,12
3c8ef68fae4f,sfe_drone,107.84%,437.5MiB,1.938GiB,22.04%,79.3MB,80MB,86kB,2.9MB,5
4792b602a5f2,sfe_laptop,85.34%,440.3MiB,1.938GiB,22.18%,80MB,79.2MB,90.1kB,3.38MB,6
3c8ef68fae4f,sfe_drone,107.84%,437.5MiB,1.938GiB,22.04%,79.3MB,80MB,86kB,2.9MB,5
4792b602a5f2,sfe_laptop,85.34%,440.3MiB,1.938GiB,22.18%,80MB,79.2MB,90.1kB,3.38MB,6
3c8ef68fae4f,sfe_drone,13.21%,437.5MiB,1.938GiB,22.04%,79.3MB,80MB,86kB,2.9MB,7
4792b602a5f2,sfe_laptop,100.37%,440.4MiB,1.938GiB,22.19%,80MB,79.3MB,90.1kB,3.38MB,6
3c8ef68fae4f,sfe_drone,13.21%,437.5MiB,1.938GiB,22.04%,79.3MB,80MB,86kB,2.9MB,7
4792b602a5f2,sfe_laptop,100.37%,440.4MiB,1.938GiB,22.19%,80MB,79.3MB,90.1kB,3.38MB,6
3c8ef68fae4f,sfe_drone,21.20%,437.8MiB,1.938GiB,22.06%,79.3MB,80.1MB,86kB,2.9MB,11
4792b602a5f2,sfe_laptop,105.61%,440.6MiB,1.938GiB,22.20%,80.1MB,79.3MB,90.1kB,3.38MB,12
3c8ef68fae4f,sfe_drone,21.20%,437.8MiB,1.938GiB,22.06%,79.3MB,80.1MB,86kB,2.9MB,11
4792b602a5f2,sfe_laptop,105.61%,440.6MiB,1.938GiB,22.20%,80.1MB,79.3MB,90.1kB,3.38MB,12
3c8ef68fae4f,sfe_drone,35.30%,447MiB,1.938GiB,22.52%,79.4MB,80.2MB,86kB,2.9MB,11
4792b602a5f2,sfe_laptop,100.73%,449.9MiB,1.938GiB,22.67%,80.2MB,79.4MB,90.1kB,3.38MB,12
3c8ef68fae4f,sfe_drone,35.30%,447MiB,1.938GiB,22.52%,79.4MB,80.2MB,86kB,2.9MB,11
4792b602a5f2,sfe_laptop,100.73%,449.9MiB,1.938GiB,22.67%,80.2MB,79.4MB,90.1kB,3.38MB,12
3c8ef68fae4f,sfe_drone,106.16%,456.1MiB,1.938GiB,22.98%,79.5MB,80.3MB,86kB,2.9MB,5
4792b602a5f2,sfe_laptop,106.39%,458.9MiB,1.938GiB,23.12%,80.3MB,79.5MB,90.1kB,3.38MB,6
3c8ef68fae4f,sfe_drone,106.16%,456.1MiB,1.938GiB,22.98%,79.5MB,80.3MB,86kB,2.9MB,5
4792b602a5f2,sfe_laptop,106.39%,458.9MiB,1.938GiB,23.12%,80.3MB,79.5MB,90.1kB,3.38MB,6
3c8ef68fae4f,sfe_drone,109.36%,461.9MiB,1.938GiB,23.27%,79.5MB,80.3MB,86kB,2.9MB,11
4792b602a5f2,sfe_laptop,105.09%,466MiB,1.938GiB,23.48%,80.3MB,79.5MB,90.1kB,3.38MB,12
3c8ef68fae4f,sfe_drone,109.36%,461.9MiB,1.938GiB,23.27%,79.5MB,80.3MB,86kB,2.9MB,11
4792b602a5f2,sfe_laptop,105.09%,466MiB,1.938GiB,23.48%,80.3MB,79.5MB,90.1kB,3.38MB,12
3c8ef68fae4f,sfe_drone,36.87%,465.4MiB,1.938GiB,23.45%,79.6MB,80.4MB,86kB,2.9MB,7
4792b602a5f2,sfe_laptop,101.08%,468.2MiB,1.938GiB,23.59%,80.4MB,79.6MB,90.1kB,3.38MB,6
3c8ef68fae4f,sfe_drone,36.87%,465.4MiB,1.938GiB,23.45%,79.6MB,80.4MB,86kB,2.9MB,7
4792b602a5f2,sfe_laptop,101.08%,468.2MiB,1.938GiB,23.59%,80.4MB,79.6MB,90.1kB,3.38MB,6
3c8ef68fae4f,sfe_drone,2.11%,465.4MiB,1.938GiB,23.45%,79.6MB,80.4MB,86kB,2.9MB,7
4792b602a5f2,sfe_laptop,100.39%,468.2MiB,1.938GiB,23.59%,80.4MB,79.6MB,90.1kB,3.38MB,6
3c8ef68fae4f,sfe_drone,2.11%,465.4MiB,1.938GiB,23.45%,79.6MB,80.4MB,86kB,2.9MB,7
4792b602a5f2,sfe_laptop,100.39%,468.2MiB,1.938GiB,23.59%,80.4MB,79.6MB,90.1kB,3.38MB,6
3c8ef68fae4f,sfe_drone,78.84%,474.9MiB,1.938GiB,23.92%,79.7MB,80.5MB,86kB,2.9MB,11
4792b602a5f2,sfe_laptop,106.98%,477.8MiB,1.938GiB,24.07%,80.5MB,79.7MB,90.1kB,3.38MB,12
3c8ef68fae4f,sfe_drone,78.84%,474.9MiB,1.938GiB,23.92%,79.7MB,80.5MB,86kB,2.9MB,11
4792b602a5f2,sfe_laptop,106.98%,477.8MiB,1.938GiB,24.07%,80.5MB,79.7MB,90.1kB,3.38MB,12
3c8ef68fae4f,sfe_drone,49.23%,484MiB,1.938GiB,24.38%,79.8MB,80.6MB,86kB,2.9MB,7
4792b602a5f2,sfe_laptop,108.02%,486.8MiB,1.938GiB,24.53%,80.6MB,79.8MB,90.1kB,3.38MB,6
3c8ef68fae4f,sfe_drone,49.23%,484MiB,1.938GiB,24.38%,79.8MB,80.6MB,86kB,2.9MB,7
4792b602a5f2,sfe_laptop,108.02%,486.8MiB,1.938GiB,24.53%,80.6MB,79.8MB,90.1kB,3.38MB,6
3c8ef68fae4f,sfe_drone,0.91%,484MiB,1.938GiB,24.38%,79.8MB,80.6MB,86kB,2.9MB,7
4792b602a5f2,sfe_laptop,100.68%,487MiB,1.938GiB,24.53%,80.6MB,79.8MB,90.1kB,3.38MB,6
3c8ef68fae4f,sfe_drone,0.91%,484MiB,1.938GiB,24.38%,79.8MB,80.6MB,86kB,2.9MB,7
4792b602a5f2,sfe_laptop,100.68%,487MiB,1.938GiB,24.53%,80.6MB,79.8MB,90.1kB,3.38MB,6
3c8ef68fae4f,sfe_drone,64.74%,493.4MiB,1.938GiB,24.86%,79.9MB,80.7MB,86kB,2.9MB,7
4792b602a5f2,sfe_laptop,105.94%,496.2MiB,1.938GiB,25.00%,80.7MB,79.9MB,90.1kB,3.38MB,6
3c8ef68fae4f,sfe_drone,64.74%,493.4MiB,1.938GiB,24.86%,79.9MB,80.7MB,86kB,2.9MB,7
4792b602a5f2,sfe_laptop,105.94%,496.2MiB,1.938GiB,25.00%,80.7MB,79.9MB,90.1kB,3.38MB,6
